utterance,paraphrased,empathy,distance,similarity,grammatical_errors
"I'm sorry, that must have been hard. Would you say that it was a recent or a distant event, so that I can get a better picture? Either way, I hope it wasn't too traumatic for you.","I'm sorry; that must have been hard Would you say that it was a recent or distant event, so that I can get a better picture? ",2.0,13,0.8839155435562134,0
"I'm very sorry that you are going through this. Have you recently attempted protocol 9 and found this reignited unmanageable emotions as a result of recent events? If this happened, I hope you didn't suffer too much from that exercise.","I'm very sorry that you are going through this : have recently tried Protocol 9 and found this unmanageable emotions as a result of recent events (if this happened, I hope you didn't suffer too much from that exercise. ",2.0,8,0.9619602560997009,0
"I understand it can be difficult. Did you attempt protocol 10 and, if so, did you have negative thoughts about the past which caused your mind to get stuck in that event? If this happened, I hope you didn't suffer too much from that exercise.","If you attempted protocol 10, and did you have negative thoughts about the past that caused your mind to get stuck in that event? If this happened I hope you didn't suffer too much from that exercise. ",2.0,14,0.9483261108398438,0
"I am sorry that you are hurting, please bear with me while I try to investigate this further. To understand the reason why you are feeling this way in detail, I would now like to ask you some questions, if I may.","To understand how you feel this way in detail, I would like to ask you some questions now if I may. ",1.0,26,0.5582278966903687,0
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Would you say that {} has some negative attitude towards your childhood-self and treats your childhood-self in a bad manner?",Thank you so much for sharing! I'm in tune with your emotion and will understand how to overcome it. Would you say that  has some negative attitude towards your childhood-self and treats your childhood self in a bad manner? ,2.0,9,0.9746494889259338,1
"Brilliant, I am delighted to hear that. However, my job is to teach people better handle negative emotions. Are you interested in understanding your negative emotions you've had in the past? In this case, could you please try to recall a time when you experienced difficult emotions?",My job is to help people better manage negative emotions. Are you interested in understanding your past negative emotions? ,2.0,33,0.8607996702194214,0
"I know it may be hard to overcome these difficult emotions. For your situation, I have worked out some useful tips that may help you to cope with these negative emotions. Are you willing to give it a go by any chance?","I know it may be hard to overcome these difficult emotions - for your situation, I have developed some useful tips that might help you cope with these negative emotions. Are you willing to give it a go by any chance? ",2.0,7,0.9832324981689453,0
"You've done so well with this. How are you feeling after doing this, do you feel better or worse? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ","You've done so well with this, how are you feeling after this, do you feel better or worse? I really hope the protocol helped, but feel free to tell me if that is not the case. ",2.0,9,0.9747588634490967,0
I'm glad the protocol was able to help. Would you like to continue with another suggestion? ,Would you like to continue with another suggestion? ,0.0,8,0.5168753266334534,0
"Sorry to hear you are feeling worse. I have other suggestions that could help, if you like. ",I feel sorry to hear that you are feeling worse but if you like have other suggestions that might help. ,2.0,14,0.9620326161384583,1
"I apologize that given what you have informed me, I have not been able to identify any defense mechanism. Would you prefer to end the chat now or play it again, please?","I apologize that, given what you have informed me, I have not been able to identify any defence mechanism would you prefer to stop the chat now or play it again, please? ",2.0,5,0.9439347386360168,1
"Thanks, I see. I know this may be hard for you to discuss but your information has been very useful. Did you have a real fight with {}?",I see this may be difficult to discuss for you but your information has been very useful. Did you have a real fight with? ,2.0,11,0.9103988409042358,1
"Thank you for sharing, it helps me understand what you've been going through. Do you think that your childhood-self treated {} in an extremely friendly manner?",Thank you for sharing. It helps me understand what you have been going through. Do you think that your childhood self treated in an extremely friendly manner  ,2.0,8,0.9546321630477905,1
"Thank you, I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Did your childhood-self have feelings or attitudes about {} similar to those they had about their primary caregivers (such as their parents and/or relatives)?",Has your childhood-self feelings or attitudes about  similar to that they had about their primary caregivers (such as parents and relatives)? ,1.0,28,0.8126294612884521,1
"Great, thanks for answering that. I would really like to understand your emotion better and give you a hand. Has your childhood-self acted more like children towards {}? The more I understand, the more I can support you.","Great, thanks for answering that, I would like to understand your emotion better and give you a hand in the future - has your childhood self done more like children towards? ",2.0,21,0.9206705093383789,0
"Great doing! Thanks for your trust so far. May I know, if this negative emotion was caused by someone else?","It is great doing, thanks for your trust so far. I want to know if this negative emotion was caused by someone else ",2.0,10,0.9444758892059326,0
I understand. Thanks for being open with me. Since your childhood-self has felt but not expressed {} towards {}. I would like to ask if your childhood-self has ever expressed it towards some other persons?,"Since your childhood-self has felt but expressed  toward , I would like to ask if your childhood-self has ever expressed it towards some other persons? ",1.0,12,0.885418176651001,2
"I appreciate you sharing this with me. I hope you don't mind me asking whether your childhood-self experienced some serious illness or bad things like physical or mental abuse when they were little? I understand that thinking about difficult events can be uncomfortable at times, but I will help you deal with difficult emotions and give you some suggestions later.","I appreciate you sharing this with me, and I hope you don't mind me asking if your childhood self experienced some serious illness or bad things like physical or mental abuse when they were little? ",2.0,32,0.8381749391555786,0
"Thank you for telling me how you feel. I have the impression that you are {} today, is this correct? Please correct me if I am wrong.", Thank you for telling me how you feel. I have the impression that today is your  and it is correct to correct me if I am wrong. ,2.0,8,0.8848105669021606,1
"I'm so sorry, I'd love to understand better how you're feeling. Please give me a bit of help to make sure I do understand, you can select from this list of emotions the one that best describes what you're feeling: If so please let me know by selecting it:","If so, please let me know by selecting it: ",0.0,41,0.26848337054252625,0
"Thank you for sharing this with me, I understand it can be difficult. I would like to ask you if your childhood-self feels depressed or feels like being a failure from time to time.","Thanks for sharing with me, I understand it can be difficult. I would like to ask if your childhood self felt depressed or feels like failure from time to time. ",2.0,9,0.9679913520812988,0
"I'm so sorry to hear that. Was there something in particular that happened to cause you to feel this way? If so, I hope it wasn't too difficult for you.","If there was something in particular that happened to cause you to feel this way, I hope it wasn't too difficult for you. ",2.0,11,0.8894159197807312,0
"I'm sorry, that must have been hard. Was the event that caused these feelings recent, or was it in the distant past? I hope you did not suffer too much from this event.","There must have been hard to do that, was the event that caused these feelings recently or was it in the distant past? I hope you did not suffer too much from this event. ",2.0,9,0.9533431529998779,0
"I'm very sorry that you are going through this. Did you try to complete protocol 9 and it resulted in reawakening some bad feelings due to things that happened in the recent past? If this happened, I hope you didn't suffer too much from that exercise.","If this happened, I hope that you didn't suffer too much from this exercise or did you try to complete Protocol 9 and it resulted in some bad feelings about things that happened in the recent past? ",2.0,31,0.927324652671814,1
"I understand it can be difficult. Have you recently attempted protocol 10 and found this reignited unmanageable emotions as a result of old events? If this happened, I hope you didn't suffer too much from that exercise.","If this happened, I hope you didn't suffer too much from this exercise. ",2.0,25,0.5968811511993408,0
"I am sorry that you are hurting, please bear with me while I try to investigate this further. If you don't mind I have a few more questions that will further help me understand the situation.",Thanks for any help I can give you and if you don't mind I have a few more questions that will further help me understand the situation. ,2.0,18,0.6258189678192139,0
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Do you think that {} holds some negative feelings toward your childhood-self?","Thank you for sharing, I really appreciate it. I am in tune with your emotion and will understand how to overcome it. Do you think that  holds some negative feelings towards your childhood self? ",2.0,9,0.9704221487045288,1
"Brilliant! I am happy to hear that you are feeling great now. I am sorry to bother you, but my job is to help people better handle difficult emotions. Are you interested in understanding your negative emotions you've had in the past? Could I kindly ask you to recall a painful episode when you had difficult emotions?",Am happy to hear that you feel great now! I am sorry to bother you but my job is to help people better handle difficult emotions. Are interested in understanding your negative emotions you have had in the past? ,2.0,25,0.8310117721557617,1
"Emotions can be difficult to overcome. Based on what you've told me, I've selected some protocols that may be helpful to you. Would you be interested in trying any of them by any chance?","Emotions can be difficult to overcome, based on what you said to me, I have selected some protocols that may be helpful to you. Would you be interested in trying any of them? ",2.0,11,0.966848611831665,0
"You've done so well with this. Could you tell me if you are feeling better or worse after taking this protocol? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ","Could you tell me if you feel better or worse after taking this protocol? I really hope that the protocol helped you, but feel free to tell me if that's not the case ",2.0,11,0.9523934721946716,0
I'm glad the protocol was able to help. Would you like to try something new now? ,Would you like to try something new now? ,0.0,8,0.5398836731910706,0
"That's ok, not everyone feels better after the first one. How about we try another one and see how we get on with that one? ","That's OK, not everyone after the first feels better... How about we try another and see how we get on with that one? ",1.0,6,0.9592306613922119,0
"I am sorry that based on the information given, I cannot detect any defense mechanism in your case. Would you like to play it again to give us more information or end the conversation here?",Please don't squabble and have a look in your case based on the information you give. ,0.0,32,0.3863465189933777,0
Thanks for that. I know this may be hard for you to discuss but your information has been very useful. May I ask if you had a real fight with {}?,"Thanks for that I know that this may be hard to discuss but your information has been very useful, and may ask if you had a real fight with? ",2.0,9,0.9591609239578247,1
Thank you very much for this. It helps me understand what you've been going through.  Has your childhood-self been overly friendly towards {}?,"Thank you very much for this one, it helped me understand what you've been through. Has your childhood self been overly friendly towards? ",2.0,9,0.9524706602096558,0
"Thank you, I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Did your childhood-self feel toward {} similar to any of their primary caregivers (parents or relatives who took on most of them care during childhood)?",Did your childhood feel towards  similar to any of their primary caregivers (parents or relatives who took care of most of them during childhood)? ,1.0,28,0.7630327343940735,1
"Thanks for your response. I would really like to understand your emotion better and give you a hand. With regard to {}, does your childhood-self behaviors seem more childlike or primitive?","I would really like to understand your emotions better and give you a hand, about  how does your childhood self behavior seem more childlike or primitive? ",2.0,13,0.8969969749450684,1
Thanks for your trust and patience so far. You did an excellent job! Have your childhood-self interacted with anyone else that caused this negative emotion?,Thank you so much for your trust and patience! Have your childhood-self interacted with anyone else that has caused this negative emotion? ,2.0,13,0.8973371982574463,0
"I understand. Thanks for being open with me. Do you think that your childhood-self does not take out your {} towards {}, but towards another different person?","I understand. Thanks for being open to me Do you think that your childhood self does not take out the  towards, but towards another different person? ",2.0,8,0.9251476526260376,1
"Thank you, I really appreciate your cooperation. I know thinking about events where you suffered can be uncomfortable at times. But may I ask, has your childhood-self gone through some serious illness or maybe trauma, such as suffering from physical, sexual or psychological abuse?","Thank you, I really appreciate your cooperation. I know that thought about events where you suffered can be uncomfortable at times, but may I ask is your childhood self undergone some serious illness or maybe trauma, such as physical, sexual or psychological abuse? ",2.0,11,0.9740666747093201,0
Thank you for that. Am I correct in thinking that you are feeling {} right now? Please feel free to correct me if not.,Is the idea that you feel  right now correct? ,0.0,21,0.5819124579429626,1
"My apologies. Please give me a bit of help to make sure I do understand, you can select from this list of emotions the one that best describes what you're feeling: If so please let me know by selecting it:",Please give me a bit of help to make sure I understand: You can select the one that best describes what you are feeling: ,2.0,21,0.714849054813385,0
"Okay, thank you for that. Can you please tell me that if your childhood-self has felt depressed or like being a failure from time to time.","Okay, thank you for that: Can I please tell me that if your childhood self felt depressed or from time to time like being a failure. ",1.0,12,0.9871624708175659,0
I'm so sorry to hear that. Was there something in particular that happened to cause you to feel this way? Feel free to tell me openly.,"In particular, was there something that caused you to feel this way? Feel free to tell me openly. ",0.0,12,0.9004644751548767,0
"I'm sorry, that must have been hard. Was the event that caused these feelings recent, or was it in the distant past? Either way, I hope it wasn't too traumatic for you.","I'm sorry that that must have been hard. Was the event that caused these feelings recent or was it in the distant past? Either way, I hope that it wasn't too traumatic for you. ",2.0,4,0.9911152124404907,0
"I'm very sorry that you are going through this. May I ask if you have tried protocol 9 to better understand the emotions you felt, but it was just too painful to get through? If this happened, I hope you didn't suffer too much from that exercise.","I am very sorry that you are going through this, May I ask if you had tried protocol 9 to better understand the emotions you felt but it was just too painful to get through? If this happened then I hope that you didn't suffer too much from that exercise. ",2.0,8,0.9896310567855835,1
"I understand it can be difficult. Were you recently attempting to move forward from this past event with protocol 10 and did the trauma you revisited become too difficult to deal with? If this happened, I hope you didn't suffer too much from that exercise.","How were you attempting to move forward from this past event with protocol 10 recently and did the trauma you revisited become too difficult to deal with? If this happened, I hope that you didn't suffer too much from that exercise. ",2.0,10,0.9693242311477661,0
"I am sorry that you are hurting, please bear with me while I try to investigate this further. I would like to better understand what happened by asking some follow-up questions.",I am sorry that you are hurting. Please bear with me while I try to investigate this further I would like to better understand what happened by asking some follow-up questions if possible ,2.0,6,0.9844480156898499,0
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Do you think that {} had negative feelings toward your childhood-self?","I really appreciate your sharing! Thank you so much, I'm in tune with your emotions and we will understand how to overcome it. Do you think that  negative feelings have about your childhood self? ",2.0,17,0.9552451372146606,2
"Brilliant, I’m glad to hear that! I am sorry to bother you, but are you interested in understanding your negative emotions you've had in the past? If it's okay to proceed, can you please recall a painful episode when you had difficult emotions?","I am sorry to bother you, but are you interested in understanding your past negative emotions? If it’s okay to proceed, can you please recall a painful episode when you had difficult emotions. ",2.0,15,0.9555277824401855,0
It is not easy to overcome difficult emotions. I'll give you some advice on how to deal with negative emotions based on what you’ve told me. Are you interested in trying any of them by any chance?," When it is hard to overcome difficult emotions, I'll give some advice on how to deal with negative emotions based on what you’ve told me. Are you interested in trying any of them by any chance? ",2.0,6,0.9816544055938721,0
"You've done so well with this. How are you feeling after having taken the protocol? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ",How are you feeling after taking the protocol? ,0.0,28,0.8011251091957092,0
I'm glad the protocol was able to help. Would it make you feel even better to attempt other protocols? ,"The protocol is great, I’m glad to help; would it make you feel even better to try other protocols? ",2.0,9,0.9474555253982544,0
"That's ok, not everyone feels better after the first one. Would you like to attempt another suggestion instead? ","That is OK, not everyone feels better after the first one, would you rather try another suggestion instead? ",1.0,8,0.9562177658081055,0
"I am sorry that I can't detect any defense mechanism based on your responses. Would like to play it again for more information or end the conversation? Both are okay, up to you.","I am sorry that you can't detect any defense mechanism based on your responses and would like to play again for more information or end the conversation? Both are okay, up to you. ",2.0,5,0.9904221296310425,0
"Alright, thank you. I know this may be hard for you to discuss but your information has been very useful. Can you let me know if you have ever had a real fight with {}?","Alright, Thank you. I know that may be difficult for you to discuss it but your information has been very helpful. Can you let me know if you have ever had a real fight with? ",2.0,7,0.9263217449188232,1
"Thank you for sharing, it helps me understand what you've been going through. Has your childhood-self been overly friendly towards {}?",Thank you for sharing - it helps me understand what you've been through. Has your childhood-self been overly friendly to? ,2.0,5,0.9607071876525879,0
"Okay, thanks. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. I was wondering if the feelings/attitudes your childhood-self have about {} are kind of similar to any of their primary caregivers (such as parents or relatives who take the most of the responsibility of taking care of them during childhood)?","I understand it is not always easy, but anything you can tell me will help me better understand your situation. I was wondering if the feelings/attitudes your childhood self has about  are kind of similar to any of their primary caregiver (such as parents or relatives who take the most responsibility of care over them during childhood)? ",2.0,15,0.939763069152832,1
"Thanks for providing me with your response, I would really like to give you a hand. If I may, has your childhood-self behaved really childlike or primitively with respect to {}?","If I may, has your childhood self really been childlike or primitive with respect to? ",1.0,22,0.8176332712173462,0
"Nice, thank you for your cooperation! May I ask if there are any other persons in this event that cause your childhood-self this negative emotion?","Hello, Nice thanks for your cooperation!May I ask if there are other persons in this event that cause this negative emotion to your childhood self? ",1.0,13,0.9729244709014893,2
"I understand, thank you for letting me know. I know that your childhood-self felt {} about {} but not express it. Do you think that your childhood-self took out your negative emotions on another person?"," I understand, thank you for letting me know.  I know that your childhood-self felt the  about  but did not express it. Do You think that your childhood self has taken away your negative emotions on another person? ",2.0,9,0.963998556137085,2
"I see, thanks for your response. To better understand your emotions. I would like to ask if your childhood-self have experienced some serious illness or maybe trauma when they suffered from physical, sexual or psychological abuse? I understand that thinking about difficult events from the past can be very uncomfortable, but I am here to help you deal with difficult emotions.","I understand that thinking about difficult events in the past can be very uncomfortable, but I am here to help you deal with difficult emotions. ",2.0,37,0.7556174993515015,0
"Thank you for entrusting me by sharing how you feel. From what you have told me I would say that you are feeling {} right now, does that sound about right? Please feel free to correct me if not.","Thank you for entrusting me by sharing how you feel From what you told me, I would say that you are feeling  right now do you think that sounds about right? ",2.0,17,0.9252330660820007,1
I apologise sincerely. Could I ask that you choose from the list below the emotion that more accurately captures how you are feeling? If so please let me know by selecting it:, Would you please select from the list below the emotion that more accurately captures how you feel?  ,1.0,20,0.7492913007736206,0
"Thank you for being so open, I'm trying to determine the best way to help and know how hard it is to revisit trauma. Would you mind my asking if your childhood-self feels depressed or feels like being a failure from time to time?",Thank you so much for being so open ; I am trying to determine the best way to help and know how difficult it is to revisit trauma. Would you mind me asking if your childhood self feels depressed or feels like a failure from time to time? ,2.0,11,0.9798860549926758,0
"Thank you for sharing your emotions with me, I understand it may be hard to deal with them right now. Can you tell me if it was caused by a specific event or events that you could share? You can be open with me.","Thank you for sharing your emotions with me, I understand that it may be hard to deal right now with them. ",2.0,27,0.8316124081611633,0
"I'm sorry to hear about that. Is there some recent event in particular that you could isolate as the cause for this, or is it an event that happened a while back? I hope you did not suffer too much from this event.","I hope that you did not suffer too much from this event - is there some recent event specifically that could be identified as the cause for this, or is it an event that happened a while back? ",2.0,30,0.8774243593215942,0
"I'm very sorry that you are going through this. May I ask if you have already gone through protocol 9 and found that it brought up difficult emotions? If this happened, I hope you didn't suffer too much from that exercise.","I am very sorry that you are going through this. May I ask if you already passed through protocol 9 and found that it brought up difficult emotions? If this happened, I hope you didn't suffer too much from this exercise ",2.0,6,0.9729354381561279,0
"Thank you for being so open, I'm trying to determine the best way to help and know how hard it is to revisit trauma. Have you recently tried protocol 10 and perhaps found that this did not help in the way you had hoped? If this happened, I hope you didn't suffer too much from that exercise.","If this happened, I hope that you didn't suffer too much from that exercise. ",2.0,45,0.5356506705284119,0
"Thank you for sharing your feelings with me, I appreciate your trust. If it's okay, I'm going to ask a few questions to get a better understanding of what you're going through.","Thank you for sharing your feelings with me, I appreciate your trust. If it's okay then I'll ask some questions to get a better understanding of what you're going through  ",2.0,7,0.9848484992980957,1
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Would you say that {} has some negative attitude towards your childhood-self?",Thank you so much for sharing. I'm in tune with your emotion and will understand how to overcome it. Would you say that  has a negative attitude towards your childhood self? ,2.0,10,0.961460530757904,1
"That's good! I am happy to hear that you are feeling positive now. I am sorry to bother you, but are you interested in understanding your negative emotions you've had in the past? If it's okay to proceed, may I ask you to recall a painful episode when you had difficult emotions?","I am happy to hear that you are now feeling positive, but do you really understand your negative emotions that you had in the past? ",2.0,36,0.7467941045761108,0
"Overcoming difficult emotions is not easy. To help you cope with negative feelings, I've put together some tips on how to cope with negative feelings that you might find useful. Could you please take a look and possibly try some of them?","I've put together some tips on how to cope with negative feelings that might help you cope, please take a look and possibly try some of them out! ",2.0,20,0.7389241456985474,0
"You've done so well with this. How to you feel after taking this protocol? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ","How did you feel after taking this protocol? I really hope the protocol helped you, but feel free to tell me if that is not the case. ",2.0,11,0.9542381167411804,0
"Amazing, that’s good to hear! How about we try another suggestion and see how we get on?","Amazing, that’s good to hear!! How about we try another suggestion and see how we get on? ",2.0,1,0.9916503429412842,0
"That's ok, not everyone feels better after the first one. Maybe we should sit down together and try another protocol that might be more beneficial to you? ","That's okay, not everyone feels better after the first one maybe we should sit together and try another protocol that might be more beneficial for you? ",2.0,5,0.9733561277389526,0
I am sorry that I cannot identify any defense mechanism from what you said to me. Could you give me one more chance to play it or end the conversation now?,I am sorry that I can not identify any defense mechanism from what you said to me. Could you give one more chance to play it or now end the conversation? ,2.0,6,0.9850121736526489,0
"Alright, thank you. I know this may be hard for you to discuss but your information has been very useful. Did you have a real fight with {}?",Thank you. I know this may be hard for you to discuss but your information has been very helpful. Did you actually have a fight with? ,2.0,7,0.9035857319831848,1
"Thank you for sharing, it helps me understand what you've been going through. Could you tell me if your childhood-self treated {} in an excessively friendly manner?","Thank you for sharing, it helps me to understand what you've been through. Could you tell me  if your childhood self-treated in an excessively friendly manner  ",2.0,6,0.9554750323295593,2
"Okay, thanks. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Another thing I would like to ask is if the feelings/attitudes your childhood-self have about {} are kind of similar to any of their primary caregivers (such as parents or relatives who take the most of the responsibility of taking care of them during childhood)?",The feelings/attitudes you have about your childhood self  are kind of similar to any of their primary caregiver (such as parents or relatives who take the most responsibility of caring for them during childhood)? ,2.0,42,0.7769926190376282,1
Thanks for your response. Let me understand your emotions better to help you. Has your childhood-self behaviors become more childlike or primitive with respect to {}?,"I appreciate your response, let me know better your emotions to help you. Has your childhood self behavior become more childlike or primitive with respect to ? ",2.0,11,0.9671863317489624,0
Good job! Thank you for your cooperation. Have you ever thought this bad feeling is due to your childhood-self's interaction with someone else?,Good job!! Thank you for the cooperation Have You Ever thought that this bad feeling is due to your childhood self-interaction with someone else? ,2.0,8,0.9869641661643982,0
"I understand, thank you for letting me know. Maybe your childhood-self feels {} about {} without expressing it, but would you say that your childhood-self is taking out their emotions on another person?","I understand and thank you for letting me know. Maybe your childhood-self feels  about  without it expressing it, but would say that your childhood-self takes their emotions out on another person? ",2.0,10,0.9601263403892517,2
"Thank you, I really appreciate your cooperation. I know it can be uncomfortable to think about difficult events that have occurred. I hope you don’t mind me asking whether your childhood-self has experienced some serious illness or trauma, for example, has your childhood-self ever been abused physically, sexually, or psychologically by others?","Thanks, I really appreciate your cooperation. I understand it can be uncomfortable to think about difficult events that have occurred ; I hope you don't mind me asking whether your childhood self has experienced some serious illness or trauma : for example has your childhood-self ever been physically abused, sexually or psychologically by others? ",2.0,14,0.9849897623062134,0
"Thank you for being open and sharing with me. From what I can gather you are feeling {}, is that accurate? Please feel free to correct me if not.",Thank you for being open and sharing with me. From what I can gather you feel  is that accurate?  Feel free to correct me if not. ,2.0,5,0.9391872882843018,1
I am really sorry that I got that wrong. It would be really helpful if you could select an emotion below that truly reflects how you are feeling. If so please let me know by selecting it:,"It would be really helpful if you could select an emotion below that really reflects how you are feeling, or if so please let me know by selecting it : ",2.0,15,0.9047120809555054,0
"Thanks, I completely understand how you are feeling and it must be so hard. Does your childhood-self feel depressed or feel like being a failure from time to time?","Thanks, I completely understand how you are feeling and it must be so hard. Does your childhood self feel depressed or feel like a failure from time to time? ",2.0,3,0.9931420683860779,0
"Thank you for sharing your emotions with me, I understand it may be hard to deal with them right now. Can you tell me if it was caused by a specific event or events that you could share? If so, I hope it wasn't too difficult for you.","Thank you for sharing your emotions with me, I understand it may be hard to deal with them right now. Can you tell me if it was caused by a specific event or events that you could share? ",2.0,10,0.9693031907081604,0
"I'm sorry to hear about that. Is there some recent event in particular that you could isolate as the cause for this, or is it an event that happened a while back? Either way, I hope it wasn't too traumatic for you.",I'm sorry to hear about that. Is there something recent in particular that you could isolate as the cause or is it an event that happened a while back? ,2.0,14,0.8889865279197693,0
"I'm very sorry that you are going through this. Can you let me know if you were recently working on protocol 9 and it brought back some bad feelings from this recent event? If this happened, I hope you didn't suffer too much from that exercise.","I'm very sorry that you are going through this, but can you let me know if you were working on protocol 9 recently and it brought back some bad feelings from this recent event? If this happened then I hope that you didn't suffer too much from this exercise. ",2.0,9,0.9917897582054138,1
"Thank you for sharing this with me, I understand it can be difficult. Have you tried thinking back over that event by attempting protocol 10, and if so how was that, did it bring back difficult emotions? If this happened, I hope you didn't suffer too much from that exercise.","Thank you for sharing this with me, I understand that it can be difficult. Have you tried thinking back to the event by attempting protocol 10 and if so how was that, did it bring back difficult emotions? If this happened, I hope you didn't suffer too much from that exercise. ",2.0,4,0.9959553480148315,0
"Thank you for letting me know, I appreciate it. To understand the reason why you are feeling this way in detail, I would now like to ask you some questions, if I may.","If I may, to understand the reason why you feel this way in detail, I would like now ask some questions to you. ",1.0,18,0.8671554327011108,0
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. I wonder if it is the case that you think {} has a negative attitude towards your childhood-self?",I am in tune with your emotion and we will understand how to overcome it. I wonder if it is the case that you think that  has a negative attitude toward your childhood self? ,2.0,14,0.9185208082199097,2
"Fantastic! I am glad to hear that you are feeling positive at the moment. I am sorry to bother you, but are you interested in understanding your negative emotions you've had in the past? If you are happy to proceed with our conversation, may I ask you to recall a time when you had difficult emotions in the past?","I am glad you are feeling positive at the moment, but is interested in understanding your past negative emotions? ",2.0,45,0.8895415663719177,0
"It's not easy to deal with difficult emotions. If you would like more help, I have put together some useful tips on coping with negative feelings which I hope you will find useful! Would you like to try some of them?",It is not easy to deal with difficult emotions. If you would like more help I have put together some useful tips on dealing with negative feelings which I hope you will find useful! ,2.0,12,0.9568576812744141,0
"Thank you and welcome back. Now that the protocol is finished, do you feel any differently to how you felt beforehand? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ",I really hope that the protocol helped you but please feel free to tell me if that is not the case now that the protocol is finished. ,2.0,34,0.8483918905258179,1
Amazing! That’s great news. Would you like to try another protocol? ,"Awesome, that’s great news, would you like to try another protocol? ",1.0,4,0.9699721336364746,0
"Not every protocol works for everyone, and that's okay, I would recommend  not giving up and trying again. I have other suggestions that could help, if you like. ",Not every protocol works for everybody and that's okay. i would not give up and try again. I have other suggestions that could help if you like. ,2.0,7,0.9305469989776611,1
I am sorry that I can't identify any defense mechanism from what you’ve told me. Are you willing to give me one more chance to play it again or now end the conversation?,I am sorry that I can’t distinguish any defense mechanism from what you’ve told me – are you willing to give me a chance to play it again or now end the conversation? ,2.0,7,0.9657777547836304,0
"Alright, thank you. I know this may be hard for you to discuss but your information has been very useful. Did you had a real fight, small or big, with {}?","Thank you Alright, thank you. I know this may be hard for you to discuss but your information has been very useful. Have you had a real fight, small or big  with? ",2.0,6,0.9645760655403137,2
"Thank you for sharing, it helps me understand what you've been going through. Then think about it carefully, does your childhood-self treat {} excessively friendly?","Thanks for sharing, helps me understand what you are going through. Next think carefully about it, does your childhood self treat  excessively friendly? ",2.0,12,0.942634105682373,1
"Okay, thanks. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Are your childhood-self feelings/attitudes towards {} somehow similar to any of their primary caregivers? Maybe they look alike or have same personalities?","Okay, thanks. I know it is not always easy but anything you can tell me will help me better understand your situation : Are your childhood self feelings/attitudes towards  somehow similar to any of their primary caregivers? Maybe they look like the same people or have the same personalities ",2.0,15,0.9571893811225891,1
"Nice, thanks for your response. Compared with other persons, do you think your childhood-self’s behavior is more childlike or primitive with {}? I would really like to understand your emotion better and give you a hand.","Compared with other people, do you think that your childhood-self’s behavior is more childlike or primitive with? I would like to understand your emotion better and give you a hand. ",1.0,10,0.9459282755851746,0
"Thank you so much for your cooperation, I greatly appreciate it. According to my experience, this kind of bad feeling may be caused by interaction with others. Is there any other person involved in this event?","According to my experience, this kind of bad feeling may be caused by the interaction with others. Is there any other person involved in this event? ",2.0,12,0.7905604839324951,0
"Okay, thanks for your response. From what you've told me, your childhood-self has felt but not expressed {} towards {}. I wonder if your childhood-self is now expressing it towards some other persons?","Hello, thanks for your response : from what you told me, your childhood self has felt but not expressed  toward  I wonder if your childhood self is now expressing it towards some other persons? ",2.0,12,0.9520537853240967,2
"Thanks, you are doing a great job so far! I know it can be uncomfortable to think about difficult events that have occurred. To better understand your situation, would you mind my asking if your childhood-self has suffered from some serious illness or trauma that people abused them physically/sexually/psychologically?",I know it can be difficult to think about difficult events that have occurred so would you mind asking if your childhood-self suffered from some serious illness or trauma that people physically/sexually/psychologically abused them? ,2.0,21,0.8633828163146973,1
"Thank you so much for your input. I think that you are feeling {}, would I be correct in saying that? Please feel free to correct me if not.",Thank you so much for your input I think that you feel like  would I be right in saying that please feel free to correct me if not. ,2.0,7,0.9032372236251831,1
"I'm sorry, I must have misread the situation. How are you feeling today if you don't mind me asking, could you please select from the list below what you feel is closest to your current mood? If so please let me know by selecting it:",Why is your mood and if I am answering correctly can you please select from the list below what you feel is closest to your current mood? ,1.0,28,0.733953058719635,0
I understand it can be difficult. May I ask if your childhood-self feels depressed or like being a failure from time to time?,"From time to time I understand that it can be difficult, but should I ask yourself if your childhood self feels depressed or like a failure from time to time? ",2.0,12,0.9531979560852051,0
"Thank you for sharing your emotions with me, I understand it may be hard to deal with them right now. Can you tell me if it was caused by a specific event or events that you could share? Feel free to tell me openly.",Thank you for sharing your emotions with me as it may be hard to deal with them right now. Can you tell me if it was caused by a specific event or events that you could share? ,2.0,9,0.9459519982337952,0
