utterance,paraphrased,empathy,distance,similarity,grammatical_errors
I understand. Thanks for being open with me. Since your childhood-self has felt but not expressed {} towards {}. I would like to ask if your childhood-self has ever expressed it towards some other persons?,I understand. Thanks for being open with me. Since your childhood-self has felt but not expressed {} towards {}. I would like to ask if your childhood-self has ever expressed it towards some other persons?,2.0,0,1.0,0
"I appreciate you sharing this with me. I hope you don't mind me asking whether your childhood-self experienced some serious illness or bad things like physical or mental abuse when they were little? I understand that thinking about difficult events can be uncomfortable at times, but I will help you deal with difficult emotions and give you some suggestions later.",i appreciate you sharing this with me i hope you don't mind me asking whether your childhood self experienced some serious illness or bad things like physical or mental abuse when they were little? i understand that thinking about difficult events can be uncomfortable at times but i'll help you deal with difficult emotions and give you,2.0,12,0.9874834418296814,5
"Thank you for telling me how you feel. I have the impression that you are {} today, is this correct? Please correct me if I am wrong.","Thank you for telling me how you feel. I have the impression that you are {} today, is this correct? Please correct me if I am wrong.",2.0,0,1.0,0
"I'm so sorry, I'd love to understand better how you're feeling. Please give me a bit of help to make sure I do understand, you can select from this list of emotions the one that best describes what you're feeling: If so please let me know by selecting it:",please give me a little help to make sure i understand you can select the emotion that describes what you're feeling,2.0,34,0.7780196666717529,2
"Thank you for sharing this with me, I understand it can be difficult. I would like to ask you if your childhood-self feels depressed or feels like being a failure from time to time.",thank you for sharing it with me i understand it can be difficult i would like to ask you if your childhood-self feels depressed or feels like a failure from time to time,2.0,8,0.9846620559692383,4
"I'm so sorry to hear that. Was there something in particular that happened to cause you to feel this way? If so, I hope it wasn't too difficult for you.",i'm so sorry you felt this way what in particular caused you to feel this way?,2.0,21,0.7611405849456787,1
"I'm sorry, that must have been hard. Was the event that caused these feelings recent, or was it in the distant past? I hope you did not suffer too much from this event.",i'm sorry it must have been hard was the event that caused these feelings recent or was it in the distant past?,2.0,17,0.9085961580276489,1
"I'm very sorry that you are going through this. Did you try to complete protocol 9 and it resulted in reawakening some bad feelings due to things that happened in the recent past? If this happened, I hope you didn't suffer too much from that exercise.","I'm very sorry that you are going through this. Did you try to complete protocol 9 and it resulted in reawakening some bad feelings due to things that happened in the recent past? If this happened, I hope you didn't suffer too much from that exercise.",2.0,0,1.0000001192092896,1
"I understand it can be difficult. Have you recently attempted protocol 10 and found this reignited unmanageable emotions as a result of old events? If this happened, I hope you didn't suffer too much from that exercise.",i understand that sometimes it's hard to know have you recently tried protocol 10 and found this reignited unmanageable emotions as a result of old events? if this happened i hope you didn't suffer too much from this exercise,2.0,14,0.9665417671203613,3
"I am sorry that you are hurting, please bear with me while I try to investigate this further. If you don't mind I have a few more questions that will further help me understand the situation.",please bear with me while i try to investigate this further if you don't mind i have some more questions that will help me understand the situation,2.0,15,0.8432416915893555,3
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Do you think that {} holds some negative feelings toward your childhood-self?","Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Do you think that {} holds some negative feelings toward your childhood-self?",2.0,0,0.9999998807907104,1
"Brilliant! I am happy to hear that you are feeling great now. I am sorry to bother you, but my job is to help people better handle difficult emotions. Are you interested in understanding your negative emotions you've had in the past? Could I kindly ask you to recall a painful episode when you had difficult emotions?",brilliant i am happy to hear you're feeling great now i'm sorry to bother you but my job is to help people better deal with difficult emotions are you interested in understanding your negative emotions you've had in the past?,2.0,28,0.8531337380409241,4
"Emotions can be difficult to overcome. Based on what you've told me, I've selected some protocols that may be helpful to you. Would you be interested in trying any of them by any chance?",based on what you told me i have selected some protocols that may be helpful to you,1.0,23,0.43938565254211426,2
"You've done so well with this. Could you tell me if you are feeling better or worse after taking this protocol? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ",would you tell me if you feel better after taking this protocol?,1.0,31,0.8254642486572266,1
I'm glad the protocol was able to help. Would you like to try something new now? ,i'm glad the protocol helped do you want to try something new now?,1.0,7,0.9455298781394958,1
"That's ok, not everyone feels better after the first one. How about we try another one and see how we get on with that one? ","That's ok, not everyone feels better after the first one. How about we try another one and see how we get on with that one? ",2.0,0,1.0,0
"I am sorry that based on the information given, I cannot detect any defense mechanism in your case. Would you like to play it again to give us more information or end the conversation here?","I am sorry that based on the information given, I cannot detect any defense mechanism in your case. Would you like to play it again to give us more information or end the conversation here?",2.0,0,1.0,0
Thanks for that. I know this may be hard for you to discuss but your information has been very useful. May I ask if you had a real fight with {}?,Thanks for that. I know this may be hard for you to discuss but your information has been very useful. May I ask if you had a real fight with {}?,2.0,0,1.0000001192092896,1
Thank you very much for this. It helps me understand what you've been going through.  Has your childhood-self been overly friendly towards {}?,Thank you very much for this. It helps me understand what you've been going through.  Has your childhood-self been overly friendly towards {}?,2.0,0,1.0,0
"Thank you, I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Did your childhood-self feel toward {} similar to any of their primary caregivers (parents or relatives who took on most of them care during childhood)?","Thank you, I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Did your childhood-self feel toward {} similar to any of their primary caregivers (parents or relatives who took on most of them care during childhood)?",2.0,0,1.0,0
"Thanks for your response. I would really like to understand your emotion better and give you a hand. With regard to {}, does your childhood-self behaviors seem more childlike or primitive?",i'd really like to understand your emotion and give you a hand,1.0,21,0.6459019184112549,1
Thanks for your trust and patience so far. You did an excellent job! Have your childhood-self interacted with anyone else that caused this negative emotion?,Thanks for your trust and patience so far. You did an excellent job! Have your childhood-self interacted with anyone else that caused this negative emotion?,2.0,0,0.9999999403953552,0
"I understand. Thanks for being open with me. Do you think that your childhood-self does not take out your {} towards {}, but towards another different person?","I understand. Thanks for being open with me. Do you think that your childhood-self does not take out your {} towards {}, but towards another different person?",2.0,0,0.9999998807907104,0
"Thank you, I really appreciate your cooperation. I know thinking about events where you suffered can be uncomfortable at times. But may I ask, has your childhood-self gone through some serious illness or maybe trauma, such as suffering from physical, sexual or psychological abuse?",i know it can be uncomfortable to think about what you suffered but is your childhood a traumatized person?,2.0,40,0.673103928565979,1
Thank you for that. Am I correct in thinking that you are feeling {} right now? Please feel free to correct me if not.,Thank you for that. Am I correct in thinking that you are feeling {} right now? Please feel free to correct me if not.,2.0,0,1.0,0
"My apologies. Please give me a bit of help to make sure I do understand, you can select from this list of emotions the one that best describes what you're feeling: If so please let me know by selecting it:",please give me a little help to make sure i understand you can select the emotion that best describes what you are feeling,2.0,25,0.7683582305908203,2
"Okay, thank you for that. Can you please tell me that if your childhood-self has felt depressed or like being a failure from time to time.","Okay, thank you for that. Can you please tell me that if your childhood-self has felt depressed or like being a failure from time to time.",2.0,0,1.0,1
I'm so sorry to hear that. Was there something in particular that happened to cause you to feel this way? Feel free to tell me openly.,i'm sorry to hear this was there anything in particular that caused you to feel this way? feel free to tell me openly,2.0,10,0.9445703029632568,2
"I'm sorry, that must have been hard. Was the event that caused these feelings recent, or was it in the distant past? Either way, I hope it wasn't too traumatic for you.",i'm sorry it must have been hard was the event that caused these feelings recent or was it from the distant past?,2.0,17,0.8714648485183716,1
"I'm very sorry that you are going through this. May I ask if you have tried protocol 9 to better understand the emotions you felt, but it was just too painful to get through? If this happened, I hope you didn't suffer too much from that exercise.","I'm very sorry that you are going through this. May I ask if you have tried protocol 9 to better understand the emotions you felt, but it was just too painful to get through? If this happened, I hope you didn't suffer too much from that exercise.",2.0,0,0.9999997615814209,0
"I understand it can be difficult. Were you recently attempting to move forward from this past event with protocol 10 and did the trauma you revisited become too difficult to deal with? If this happened, I hope you didn't suffer too much from that exercise.",if this happened to you i hope you didn't suffer too much from that exercise,2.0,35,0.6160625219345093,3
"I am sorry that you are hurting, please bear with me while I try to investigate this further. I would like to better understand what happened by asking some follow-up questions.",i'm sorry to see you hurt but please keep me as i try to investigate this more i'd like to understand what happened by asking some questions,2.0,16,0.7777796983718872,4
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Do you think that {} had negative feelings toward your childhood-self?","Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Do you think that {} had negative feelings toward your childhood-self?",2.0,0,1.0000001192092896,1
"Brilliant, I’m glad to hear that! I am sorry to bother you, but are you interested in understanding your negative emotions you've had in the past? If it's okay to proceed, can you please recall a painful episode when you had difficult emotions?","Brilliant, I’m glad to hear that! I am sorry to bother you, but are you interested in understanding your negative emotions you've had in the past? If it's okay to proceed, can you please recall a painful episode when you had difficult emotions?",2.0,0,1.0000001192092896,0
It is not easy to overcome difficult emotions. I'll give you some advice on how to deal with negative emotions based on what you’ve told me. Are you interested in trying any of them by any chance?,i'll give you some advice on how to deal with negative emotions based on what you told me are you interested in trying any of them by any chance?,2.0,12,0.8709832429885864,1
"You've done so well with this. How are you feeling after having taken the protocol? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ",how do you feel after taking a new protocol?,0.0,32,0.7120966911315918,1
I'm glad the protocol was able to help. Would it make you feel even better to attempt other protocols? ,i'm glad the protocol helped you would it make you feel even better to try other protocols?,2.0,7,0.9573485851287842,2
"That's ok, not everyone feels better after the first one. Would you like to attempt another suggestion instead? ",maybe not everyone feels better after the first one,1.0,11,0.726894199848175,1
"I am sorry that I can't detect any defense mechanism based on your responses. Would like to play it again for more information or end the conversation? Both are okay, up to you.","I am sorry that I can't detect any defense mechanism based on your responses. Would like to play it again for more information or end the conversation? Both are okay, up to you.",2.0,0,1.0,0
"Alright, thank you. I know this may be hard for you to discuss but your information has been very useful. Can you let me know if you have ever had a real fight with {}?",i know it's going to be hard for you to discuss but your information has been very helpful can you let me know if you have had a real fight?,2.0,13,0.8795301914215088,2
"Thank you for sharing, it helps me understand what you've been going through. Has your childhood-self been overly friendly towards {}?",thank you for sharing it helps me understand what you have been through,1.0,13,0.634955644607544,1
"Okay, thanks. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. I was wondering if the feelings/attitudes your childhood-self have about {} are kind of similar to any of their primary caregivers (such as parents or relatives who take the most of the responsibility of taking care of them during childhood)?","Okay, thanks. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. I was wondering if the feelings/attitudes your childhood-self have about {} are kind of similar to any of their primary caregivers (such as parents or relatives who take the most of the responsibility of taking care of them during childhood)?",2.0,0,0.9999999403953552,0
"Thanks for providing me with your response, I would really like to give you a hand. If I may, has your childhood-self behaved really childlike or primitively with respect to {}?",thank you for your response i'd really like to give you a hand,1.0,24,0.5191215872764587,2
"Nice, thank you for your cooperation! May I ask if there are any other persons in this event that cause your childhood-self this negative emotion?",nice thank you for your cooperation may i ask if there are any others who cause you such a negative emotion?,2.0,13,0.8209317922592163,2
"I understand, thank you for letting me know. I know that your childhood-self felt {} about {} but not express it. Do you think that your childhood-self took out your negative emotions on another person?","I understand, thank you for letting me know. I know that your childhood-self felt {} about {} but not express it. Do you think that your childhood-self took out your negative emotions on another person?",2.0,0,0.9999998807907104,0
"I see, thanks for your response. To better understand your emotions. I would like to ask if your childhood-self have experienced some serious illness or maybe trauma when they suffered from physical, sexual or psychological abuse? I understand that thinking about difficult events from the past can be very uncomfortable, but I am here to help you deal with difficult emotions.",i understand that thinking about difficult events from the past can be uncomfortable but i'm here to help you deal with difficult emotions,2.0,42,0.7527181506156921,2
"Thank you for entrusting me by sharing how you feel. From what you have told me I would say that you are feeling {} right now, does that sound about right? Please feel free to correct me if not.",thank you for entrusting me by sharing how you feel,1.0,30,0.7610479593276978,1
I apologise sincerely. Could I ask that you choose from the list below the emotion that more accurately captures how you are feeling? If so please let me know by selecting it:,could i ask you to choose the emotion that represents more accurately how you feel?,1.0,24,0.7163176536560059,2
"Thank you for being so open, I'm trying to determine the best way to help and know how hard it is to revisit trauma. Would you mind my asking if your childhood-self feels depressed or feels like being a failure from time to time?",thank you so much for being so open i'm trying to determine the best way to help and know how hard it is to revisit trauma would you mind my asking if your childhood self feels depressed or feels like being a failure from time to time?,2.0,9,0.9911126494407654,2
"Thank you for sharing your emotions with me, I understand it may be hard to deal with them right now. Can you tell me if it was caused by a specific event or events that you could share? You can be open with me.",i understand it's difficult to deal with them right now can you tell me if it was caused by a specific event or events that you could share?,2.0,21,0.7498257756233215,1
"I'm sorry to hear about that. Is there some recent event in particular that you could isolate as the cause for this, or is it an event that happened a while back? I hope you did not suffer too much from this event.",i'm sorry to hear about this is there one recent event that you could isolate as the cause or is it an event that happened a while back?,2.0,19,0.9512791633605957,1
"I'm very sorry that you are going through this. May I ask if you have already gone through protocol 9 and found that it brought up difficult emotions? If this happened, I hope you didn't suffer too much from that exercise.",i am sorry you are going through this may i ask you if you have already gone through protocol 9 and found that it brought up difficult emotions? if this happened i hope you didn't suffer too much,2.0,13,0.9184662103652954,4
"Thank you for being so open, I'm trying to determine the best way to help and know how hard it is to revisit trauma. Have you recently tried protocol 10 and perhaps found that this did not help in the way you had hoped? If this happened, I hope you didn't suffer too much from that exercise.","Thank you for being so open, I'm trying to determine the best way to help and know how hard it is to revisit trauma. Have you recently tried protocol 10 and perhaps found that this did not help in the way you had hoped? If this happened, I hope you didn't suffer too much from that exercise.",2.0,0,0.9999999403953552,0
"Thank you for sharing your feelings with me, I appreciate your trust. If it's okay, I'm going to ask a few questions to get a better understanding of what you're going through.",thank you for sharing your feelings with me i appreciate your trust,2.0,24,0.8430876731872559,3
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Would you say that {} has some negative attitude towards your childhood-self?","Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Would you say that {} has some negative attitude towards your childhood-self?",2.0,0,1.0,1
"That's good! I am happy to hear that you are feeling positive now. I am sorry to bother you, but are you interested in understanding your negative emotions you've had in the past? If it's okay to proceed, may I ask you to recall a painful episode when you had difficult emotions?",i'm sorry to bother you but are you interested in understanding your negative emotions you had in the past?,2.0,36,0.7344298362731934,1
"Overcoming difficult emotions is not easy. To help you cope with negative feelings, I've put together some tips on how to cope with negative feelings that you might find useful. Could you please take a look and possibly try some of them?",to help you cope with negative feelings i have put together some tips on how to cope with negative feelings that you might find useful is it possible to test some of them?,2.0,20,0.8078914284706116,2
"You've done so well with this. How to you feel after taking this protocol? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ",what does it feel like after you have taken this protocol?,0.0,31,0.776033341884613,1
"Amazing, that’s good to hear! How about we try another suggestion and see how we get on?","Amazing, that’s good to hear! How about we try another suggestion and see how we get on?",2.0,0,1.0,0
"That's ok, not everyone feels better after the first one. Maybe we should sit down together and try another protocol that might be more beneficial to you? ",maybe we should sit down together and try another protocol that could be more beneficial to you?,1.0,12,0.8717025518417358,1
I am sorry that I cannot identify any defense mechanism from what you said to me. Could you give me one more chance to play it or end the conversation now?,I am sorry that I cannot identify any defense mechanism from what you said to me. Could you give me one more chance to play it or end the conversation now?,2.0,0,0.9999999403953552,0
"Alright, thank you. I know this may be hard for you to discuss but your information has been very useful. Did you have a real fight with {}?",i know this may be hard for you to discuss but your information has been very useful,2.0,13,0.6722684502601624,2
"Thank you for sharing, it helps me understand what you've been going through. Could you tell me if your childhood-self treated {} in an excessively friendly manner?","Thank you for sharing, it helps me understand what you've been going through. Could you tell me if your childhood-self treated {} in an excessively friendly manner?",2.0,0,0.9999999403953552,0
"Okay, thanks. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Another thing I would like to ask is if the feelings/attitudes your childhood-self have about {} are kind of similar to any of their primary caregivers (such as parents or relatives who take the most of the responsibility of taking care of them during childhood)?",i know it's not always easy but anything you can tell me will help me understand your situation,2.0,54,0.4800930917263031,1
Thanks for your response. Let me understand your emotions better to help you. Has your childhood-self behaviors become more childlike or primitive with respect to {}?,Thanks for your response. Let me understand your emotions better to help you. Has your childhood-self behaviors become more childlike or primitive with respect to {}?,2.0,0,1.0,0
Good job! Thank you for your cooperation. Have you ever thought this bad feeling is due to your childhood-self's interaction with someone else?,have you ever thought that this bad feeling is due to your childhood-self's interaction with someone else?,1.0,9,0.7164996266365051,1
"I understand, thank you for letting me know. Maybe your childhood-self feels {} about {} without expressing it, but would you say that your childhood-self is taking out their emotions on another person?","I understand, thank you for letting me know. Maybe your childhood-self feels {} about {} without expressing it, but would you say that your childhood-self is taking out their emotions on another person?",2.0,0,0.9999999403953552,0
"Thank you, I really appreciate your cooperation. I know it can be uncomfortable to think about difficult events that have occurred. I hope you don’t mind me asking whether your childhood-self has experienced some serious illness or trauma, for example, has your childhood-self ever been abused physically, sexually, or psychologically by others?",thank you i really appreciate your cooperation i know it can be uncomfortable to think about difficult events that have happened i hope you won't mind me asking if your childhood-self has experienced some serious illness or trauma?,2.0,24,0.8915919065475464,4
"Thank you for being open and sharing with me. From what I can gather you are feeling {}, is that accurate? Please feel free to correct me if not.",thank you for being open and sharing with me,1.0,21,0.6747995018959045,1
I am really sorry that I got that wrong. It would be really helpful if you could select an emotion below that truly reflects how you are feeling. If so please let me know by selecting it:,i'm sorry i missed something it would be really helpful if you could select an emotion below that really reflects how you feel,2.0,21,0.8457780480384827,2
"Thanks, I completely understand how you are feeling and it must be so hard. Does your childhood-self feel depressed or feel like being a failure from time to time?","Thanks, I completely understand how you are feeling and it must be so hard. Does your childhood-self feel depressed or feel like being a failure from time to time?",2.0,0,1.0,0
"Thank you for sharing your emotions with me, I understand it may be hard to deal with them right now. Can you tell me if it was caused by a specific event or events that you could share? If so, I hope it wasn't too difficult for you.",thank you for sharing your emotions with me i understand it may be hard to deal with them right now can you tell me if it was caused by a specific event or events that you could share? if so i hope it wasn't too hard,2.0,11,0.9854668378829956,5
"I'm sorry to hear about that. Is there some recent event in particular that you could isolate as the cause for this, or is it an event that happened a while back? Either way, I hope it wasn't too traumatic for you.",i'm sorry to hear about it is there any recent event you could isolate as the cause or is it an event that happened a while back?,2.0,19,0.8907738924026489,1
"I'm very sorry that you are going through this. Can you let me know if you were recently working on protocol 9 and it brought back some bad feelings from this recent event? If this happened, I hope you didn't suffer too much from that exercise.","I'm very sorry that you are going through this. Can you let me know if you were recently working on protocol 9 and it brought back some bad feelings from this recent event? If this happened, I hope you didn't suffer too much from that exercise.",2.0,0,0.9999998807907104,1
"Thank you for sharing this with me, I understand it can be difficult. Have you tried thinking back over that event by attempting protocol 10, and if so how was that, did it bring back difficult emotions? If this happened, I hope you didn't suffer too much from that exercise.","Thank you for sharing this with me, I understand it can be difficult. Have you tried thinking back over that event by attempting protocol 10, and if so how was that, did it bring back difficult emotions? If this happened, I hope you didn't suffer too much from that exercise.",2.0,0,1.0,0
"Thank you for letting me know, I appreciate it. To understand the reason why you are feeling this way in detail, I would now like to ask you some questions, if I may.",i appreciate you sharing this with me,1.0,30,0.4739988446235657,1
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. I wonder if it is the case that you think {} has a negative attitude towards your childhood-self?","Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. I wonder if it is the case that you think {} has a negative attitude towards your childhood-self?",2.0,0,0.9999998807907104,1
"Fantastic! I am glad to hear that you are feeling positive at the moment. I am sorry to bother you, but are you interested in understanding your negative emotions you've had in the past? If you are happy to proceed with our conversation, may I ask you to recall a time when you had difficult emotions in the past?",fantastic i'm glad to hear you're feeling positive right now i'm sorry to bother you but are you interested in understanding your negative emotions?,2.0,43,0.8794109225273132,3
"It's not easy to deal with difficult emotions. If you would like more help, I have put together some useful tips on coping with negative feelings which I hope you will find useful! Would you like to try some of them?",if you want to know how to cope with negative emotions i have put together some useful tips which i hope you find useful would you like to try some,2.0,25,0.8971314430236816,3
"Thank you and welcome back. Now that the protocol is finished, do you feel any differently to how you felt beforehand? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ",now that the protocol is over do you feel any differently that what you felt before?,1.0,30,0.7057710886001587,1
Amazing! That’s great news. Would you like to try another protocol? ,Amazing! That’s great news. Would you like to try another protocol? ,1.0,0,1.0,0
"Not every protocol works for everyone, and that's okay, I would recommend  not giving up and trying again. I have other suggestions that could help, if you like. ","Not every protocol works for everyone, and that's okay, I would recommend  not giving up and trying again. I have other suggestions that could help, if you like. ",2.0,0,1.0,1
I am sorry that I can't identify any defense mechanism from what you’ve told me. Are you willing to give me one more chance to play it again or now end the conversation?,I am sorry that I can't identify any defense mechanism from what you’ve told me. Are you willing to give me one more chance to play it again or now end the conversation?,2.0,0,0.9999998807907104,0
"Alright, thank you. I know this may be hard for you to discuss but your information has been very useful. Did you had a real fight, small or big, with {}?",okay thank you i know this may be hard for you to discuss but your information has been very useful,2.0,15,0.6968040466308594,3
"Thank you for sharing, it helps me understand what you've been going through. Then think about it carefully, does your childhood-self treat {} excessively friendly?","Thank you for sharing, it helps me understand what you've been going through. Then think about it carefully, does your childhood-self treat {} excessively friendly?",2.0,0,1.0,0
"Okay, thanks. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Are your childhood-self feelings/attitudes towards {} somehow similar to any of their primary caregivers? Maybe they look alike or have same personalities?",okay thank you i know it's not always easy but anything you can tell me will help me better understand your situation,2.0,31,0.4970455765724182,2
"Nice, thanks for your response. Compared with other persons, do you think your childhood-self’s behavior is more childlike or primitive with {}? I would really like to understand your emotion better and give you a hand.",i really would like to understand your emotions better and give you a hand,1.0,26,0.5308631062507629,1
"Thank you so much for your cooperation, I greatly appreciate it. According to my experience, this kind of bad feeling may be caused by interaction with others. Is there any other person involved in this event?",i highly appreciate your cooperation according to my experience this kind of bad feeling may be caused by interaction with others,2.0,22,0.895250141620636,1
"Okay, thanks for your response. From what you've told me, your childhood-self has felt but not expressed {} towards {}. I wonder if your childhood-self is now expressing it towards some other persons?","Okay, thanks for your response. From what you've told me, your childhood-self has felt but not expressed {} towards {}. I wonder if your childhood-self is now expressing it towards some other persons?",2.0,0,1.0,0
"Thanks, you are doing a great job so far! I know it can be uncomfortable to think about difficult events that have occurred. To better understand your situation, would you mind my asking if your childhood-self has suffered from some serious illness or trauma that people abused them physically/sexually/psychologically?",thank you for a great job so far i know it can be uncomfortable to think about difficult events that have occurred would you mind me asking you if your childhood self suffered from some serious illness or trauma that people abused,2.0,17,0.9208869934082031,2
"Thank you so much for your input. I think that you are feeling {}, would I be correct in saying that? Please feel free to correct me if not.","Thank you so much for your input. I think that you are feeling {}, would I be correct in saying that? Please feel free to correct me if not.",2.0,0,0.9999999403953552,0
"I'm sorry, I must have misread the situation. How are you feeling today if you don't mind me asking, could you please select from the list below what you feel is closest to your current mood? If so please let me know by selecting it:",what do you feel today?,0.0,43,0.5090755820274353,1
I understand it can be difficult. May I ask if your childhood-self feels depressed or like being a failure from time to time?,i understand it can be hard may i ask if your childhood feels depressed or like being a failure at times?,2.0,9,0.9406985640525818,2
"Thank you for sharing your emotions with me, I understand it may be hard to deal with them right now. Can you tell me if it was caused by a specific event or events that you could share? Feel free to tell me openly.",thank you for sharing your emotions with me i understand it may be difficult to deal with them right now can you tell me if it was caused by a specific event or events you could share?,2.0,13,0.942823588848114,3
"I'm sorry, that must have been hard. Would you say this event happened quite recently, or are you remembering something from the more distant past? I hope you did not suffer too much from this event.",i'm sorry it must have been hard would you say that this event happened quite recently or are you remembering something from a distant past? i hope you didn't suffer too much,2.0,15,0.9772539138793945,2
"I'm very sorry that you are going through this. Did you notice if there were unbearable emotions that came up from attempting protocol 9 (if you have attempted it), due to recent events? If this happened, I hope you didn't suffer too much from that exercise.","I'm very sorry that you are going through this. Did you notice if there were unbearable emotions that came up from attempting protocol 9 (if you have attempted it), due to recent events? If this happened, I hope you didn't suffer too much from that exercise.",2.0,0,1.0000001192092896,0
"I'm very sorry that you are going through this. Did you notice if there were unbearable emotions that came up from attempting protocol 10 (if you have attempted it), due to past events? If this happened, I hope you didn't suffer too much from that exercise.",did you notice if there were unbearable emotions that came up from attempting protocol 10 if you tried it due to past events?,1.0,27,0.8967270255088806,1
"Thank you, I am sorry you're struggling right now and want to help. If it's okay, I'm going to ask a few questions to get a better understanding of what you're going through.",thank you i'm sorry to hear you're struggling right now and i'm going to ask you a few questions in order to make sure you understand what you're going through,2.0,22,0.8821286559104919,3
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Do you think your childhood-self felt some negative attitudes from {}?","Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Do you think your childhood-self felt some negative attitudes from {}?",2.0,0,1.0,1
"Amazing! I am glad to hear that you are feeling positive today. I am sorry to bother you and I know it is a little bit weird, but are you interested in understanding your negative emotions you've had in the past? If you would like to proceed with our conversation, may I ask you to recall a time from your past when you had difficult emotions?",i'm sorry to bother you and i know it's a little strange but are you interested in understanding your negative emotions you've had in the past?,2.0,44,0.8322596549987793,2
"It is not easy to overcome difficult emotions. I have some tips to suggest which will help you better handle difficult events, would you like to have a look by any chance?",i have some tips to suggest which will help you better deal with difficult events are you willing to take a look by any chance?,2.0,15,0.7183245420455933,1
"Thank you and welcome back. Could you tell me if you are feeling better or worse after taking this protocol? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ",would you tell me if you feel better after taking this treatment?,1.0,31,0.5158392190933228,1
Amazing! That’s great news. How about we try another one and see how we get on? ,Amazing! That’s great news. How about we try another one and see how we get on? ,2.0,0,1.0000001192092896,0
"Not every protocol works for everyone, and that's okay, I would recommend  not giving up and trying again. Maybe we should sit down together and try another protocol that might be more beneficial to you? ",not every protocol works for everyone and that's ok i'd recommend not giving up and trying again maybe we should sit down and try another protocol that might be more beneficial to you? ,2.0,8,0.9816219806671143,2
