utterance,paraphrased,empathy,distance,similarity,grammatical_errors
"I am sorry that I can't detect any defense mechanism based on your responses. Would like to play it again for more information or end the conversation? Both are okay, up to you.","I am sorry, but I can't detect any defense mechanism based on your responses.",1.0,21,0.7775218486785889,0
"Alright, thank you. I know this may be hard for you to discuss but your information has been very useful. Can you let me know if you have ever had a real fight with {}?",Can you tell me if you have ever had a fight with?,0.0,25,0.6111289858818054,0
"Thank you for sharing, it helps me understand what you've been going through. Has your childhood-self been overly friendly towards {}?","It helps me understand what you've been through, thanks for sharing.",1.0,15,0.6385055780410767,0
"Okay, thanks. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. I was wondering if the feelings/attitudes your childhood-self have about {} are kind of similar to any of their primary caregivers (such as parents or relatives who take the most of the responsibility of taking care of them during childhood)?",I was wondering if the feelings/attitudes your childhood-self have about you are similar to any of their primary caregivers.,1.0,45,0.7798843383789062,0
"Thanks for providing me with your response, I would really like to give you a hand. If I may, has your childhood-self behaved really childlike or primitively with respect to {}?","I would really like to give you a hand, if I can, I would like to know if your childhood-self behaved really childish or primitively.",2.0,22,0.8654138445854187,0
"Nice, thank you for your cooperation! May I ask if there are any other persons in this event that cause your childhood-self this negative emotion?",I would like to know if there are any other people in this event that cause this negative emotion for you.,1.0,15,0.6770638227462769,0
"I understand, thank you for letting me know. I know that your childhood-self felt {} about {} but not express it. Do you think that your childhood-self took out your negative emotions on another person?","I am aware that your childhood-self did not express itself, but do you think it took out your negative emotions on another person?",1.0,20,0.8863168954849243,0
"I see, thanks for your response. To better understand your emotions. I would like to ask if your childhood-self have experienced some serious illness or maybe trauma when they suffered from physical, sexual or psychological abuse? I understand that thinking about difficult events from the past can be very uncomfortable, but I am here to help you deal with difficult emotions.","I would like to know if you have ever suffered from physical, sexual or psychological abuse as a child.",0.0,49,0.5772257447242737,0
"Thank you for entrusting me by sharing how you feel. From what you have told me I would say that you are feeling {} right now, does that sound about right? Please feel free to correct me if not.",I would like to know if you feel the same right now as you have told me.,1.0,37,0.5035533905029297,0
I apologise sincerely. Could I ask that you choose from the list below the emotion that more accurately captures how you are feeling? If so please let me know by selecting it:,Please let me know if you want to use the list below to better capture how you are feeling.,1.0,26,0.4486914873123169,0
"Thank you for being so open, I'm trying to determine the best way to help and know how hard it is to revisit trauma. Would you mind my asking if your childhood-self feels depressed or feels like being a failure from time to time?","I'm trying to determine the best way to help and know how hard it is to revisit trauma, thanks for being so open.",2.0,26,0.6633825302124023,0
"Thank you for sharing your emotions with me, I understand it may be hard to deal with them right now. Can you tell me if it was caused by a specific event or events that you could share? You can be open with me.","It may be difficult to deal with your emotions right now, but you can be open with me.",1.0,33,0.7647668719291687,0
"I'm sorry to hear about that. Is there some recent event in particular that you could isolate as the cause for this, or is it an event that happened a while back? I hope you did not suffer too much from this event.","I'm sorry to hear about it, but I'm not sure if it's an event that happened a while back or a recent one.",2.0,32,0.6778839826583862,0
"I'm very sorry that you are going through this. May I ask if you have already gone through protocol 9 and found that it brought up difficult emotions? If this happened, I hope you didn't suffer too much from that exercise.",I'm very sorry that you're going through this and I hope you don't suffer too much from the exercise.,2.0,26,0.6477883458137512,0
"Thank you for being so open, I'm trying to determine the best way to help and know how hard it is to revisit trauma. Have you recently tried protocol 10 and perhaps found that this did not help in the way you had hoped? If this happened, I hope you didn't suffer too much from that exercise.",I'm trying to figure out the best way to help and know how hard it is to revisit trauma.,1.0,41,0.664910614490509,0
"Thank you for sharing your feelings with me, I appreciate your trust. If it's okay, I'm going to ask a few questions to get a better understanding of what you're going through.","I'm going to ask a few questions if it's okay, to get a better understanding of what you're going through.",1.0,18,0.5518084168434143,0
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Would you say that {} has some negative attitude towards your childhood-self?","Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it.",2.0,12,0.7280978560447693,1
"That's good! I am happy to hear that you are feeling positive now. I am sorry to bother you, but are you interested in understanding your negative emotions you've had in the past? If it's okay to proceed, may I ask you to recall a painful episode when you had difficult emotions?","I'm happy to hear that you're feeling better, but I'd like to know if you're interested in understanding your past negative emotions.",2.0,42,0.7178996801376343,0
"Overcoming difficult emotions is not easy. To help you cope with negative feelings, I've put together some tips on how to cope with negative feelings that you might find useful. Could you please take a look and possibly try some of them?",I've put together some tips on how to deal with negative feelings that you might find useful.,1.0,26,0.7037907242774963,0
"You've done so well with this. How to you feel after taking this protocol? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ","I hope the protocol helped you, but I'm not sure if that's the case.",2.0,23,0.7361748218536377,0
"Amazing, that’s good to hear! How about we try another suggestion and see how we get on?","That is great to hear, how about we try another suggestion and see how it goes?",2.0,8,0.8864842057228088,0
"That's ok, not everyone feels better after the first one. Maybe we should sit down together and try another protocol that might be more beneficial to you? ","It's ok, not everyone feels better after the first one.",0.0,18,0.5866981148719788,0
I am sorry that I cannot identify any defense mechanism from what you said to me. Could you give me one more chance to play it or end the conversation now?,"I can't identify any defense mechanism from what you said to me, could you give me one more chance?",1.0,16,0.855324387550354,0
"Alright, thank you. I know this may be hard for you to discuss but your information has been very useful. Did you have a real fight with {}?","Thank you, I know it's hard for you to discuss, but your information has been useful.",1.0,16,0.6514405012130737,0
"Thank you for sharing, it helps me understand what you've been going through. Could you tell me if your childhood-self treated {} in an excessively friendly manner?","Thanks for sharing, it helps me understand what you've been through.",1.0,17,0.5880968570709229,0
"Okay, thanks. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Another thing I would like to ask is if the feelings/attitudes your childhood-self have about {} are kind of similar to any of their primary caregivers (such as parents or relatives who take the most of the responsibility of taking care of them during childhood)?",I would like to know if your childhood-self are similar to any of their primary feelings.,1.0,53,0.5984188318252563,0
Thanks for your response. Let me understand your emotions better to help you. Has your childhood-self behaviors become more childlike or primitive with respect to {}?,I will help you understand your emotions better.,0.0,23,0.6547635793685913,0
Good job! Thank you for your cooperation. Have you ever thought this bad feeling is due to your childhood-self's interaction with someone else?,Have you ever thought that this bad feeling is due to your interaction with someone else?,0.0,9,0.6231164932250977,0
"I understand, thank you for letting me know. Maybe your childhood-self feels {} about {} without expressing it, but would you say that your childhood-self is taking out their emotions on another person?","Thank you for letting me know, but would you say that your childhood-self is taking out their emotions on another person?",1.0,14,0.917556881904602,0
"Thank you, I really appreciate your cooperation. I know it can be uncomfortable to think about difficult events that have occurred. I hope you don’t mind me asking whether your childhood-self has experienced some serious illness or trauma, for example, has your childhood-self ever been abused physically, sexually, or psychologically by others?","I hope you don't mind me asking if your childhood-self has ever been abused physically, because I know it can be uncomfortable to think about difficult events that have occurred.",2.0,43,0.7717680931091309,0
"Thank you for being open and sharing with me. From what I can gather you are feeling {}, is that accurate? Please feel free to correct me if not.","I would like to know if you are feeling that way, from what I can gather.",2.0,25,0.441400945186615,0
I am really sorry that I got that wrong. It would be really helpful if you could select an emotion below that truly reflects how you are feeling. If so please let me know by selecting it:,It would be helpful if you could select an emotion that reflects how you are feeling.,2.0,21,0.8267593383789062,0
"Thanks, I completely understand how you are feeling and it must be so hard. Does your childhood-self feel depressed or feel like being a failure from time to time?",I understand how hard it is for you to feel depressed or like a failure.,1.0,20,0.7586245536804199,0
"Thank you for sharing your emotions with me, I understand it may be hard to deal with them right now. Can you tell me if it was caused by a specific event or events that you could share? If so, I hope it wasn't too difficult for you.","It may be hard to deal with your emotions right now, but I hope it wasn't too difficult for you.",2.0,34,0.7751256823539734,0
"I'm sorry to hear about that. Is there some recent event in particular that you could isolate as the cause for this, or is it an event that happened a while back? Either way, I hope it wasn't too traumatic for you.","I hope it wasn't too traumatic for you, I'm sorry to hear that.",2.0,40,0.6830264329910278,0
"I'm very sorry that you are going through this. Can you let me know if you were recently working on protocol 9 and it brought back some bad feelings from this recent event? If this happened, I hope you didn't suffer too much from that exercise.","I'm sorry that you're going through this, but can you tell me if protocol 9 brought back bad feelings from this recent event?",2.0,29,0.7775039672851562,0
"Thank you for sharing this with me, I understand it can be difficult. Have you tried thinking back over that event by attempting protocol 10, and if so how was that, did it bring back difficult emotions? If this happened, I hope you didn't suffer too much from that exercise.","I understand that it can be difficult, so I hope you didn't suffer too much from that exercise.",2.0,35,0.596976637840271,0
"Thank you for letting me know, I appreciate it. To understand the reason why you are feeling this way in detail, I would now like to ask you some questions, if I may.",I would like to ask you some questions to understand why you are feeling this way.,1.0,27,0.7295774221420288,0
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. I wonder if it is the case that you think {} has a negative attitude towards your childhood-self?","Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it.",2.0,18,0.7337867021560669,1
"Fantastic! I am glad to hear that you are feeling positive at the moment. I am sorry to bother you, but are you interested in understanding your negative emotions you've had in the past? If you are happy to proceed with our conversation, may I ask you to recall a time when you had difficult emotions in the past?","I am sorry to bother you, but are you interested in understanding your past negative emotions?",2.0,46,0.8120124936103821,0
"It's not easy to deal with difficult emotions. If you would like more help, I have put together some useful tips on coping with negative feelings which I hope you will find useful! Would you like to try some of them?","If you would like more help, I have put together some useful tips on how to deal with negative feelings.",1.0,26,0.7876831293106079,0
"Thank you and welcome back. Now that the protocol is finished, do you feel any differently to how you felt beforehand? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ",Do you feel any different now that the protocol is over?,0.0,36,0.6650811433792114,0
Amazing! That’s great news. Would you like to try another protocol? ,Would you like to try another protocol?,0.0,4,0.7003034949302673,0
"Not every protocol works for everyone, and that's okay, I would recommend  not giving up and trying again. I have other suggestions that could help, if you like. ","I recommend not giving up and trying again, because not every protocol works for everyone.",0.0,21,0.8379884958267212,0
I am sorry that I can't identify any defense mechanism from what you’ve told me. Are you willing to give me one more chance to play it again or now end the conversation?,"I can't identify any defense mechanism from what you've told me, are you willing to give me one more chance to play it?",1.0,14,0.8911762237548828,0
"Alright, thank you. I know this may be hard for you to discuss but your information has been very useful. Did you had a real fight, small or big, with {}?","Thank you, I know it's hard for you to talk about it, but your information has been useful.",1.0,21,0.6128981113433838,0
"Thank you for sharing, it helps me understand what you've been going through. Then think about it carefully, does your childhood-self treat {} excessively friendly?","It helps me understand what you've been through, thank you for sharing.",1.0,19,0.6233949661254883,0
"Okay, thanks. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Are your childhood-self feelings/attitudes towards {} somehow similar to any of their primary caregivers? Maybe they look alike or have same personalities?","I know it isn't always easy, but anything you can tell me will help me understand your situation.",2.0,26,0.4962749481201172,0
"Nice, thanks for your response. Compared with other persons, do you think your childhood-self’s behavior is more childlike or primitive with {}? I would really like to understand your emotion better and give you a hand.",Do you think your behavior is more primitive than other people?,0.0,29,0.652421236038208,0
"Thank you so much for your cooperation, I greatly appreciate it. According to my experience, this kind of bad feeling may be caused by interaction with others. Is there any other person involved in this event?",I would like to know if anyone else is involved in this event.,0.0,31,0.33791056275367737,0
"Okay, thanks for your response. From what you've told me, your childhood-self has felt but not expressed {} towards {}. I wonder if your childhood-self is now expressing it towards some other persons?",I wonder if your childhood-self is now expressing it towards other people?,1.0,22,0.8431516885757446,0
"Thanks, you are doing a great job so far! I know it can be uncomfortable to think about difficult events that have occurred. To better understand your situation, would you mind my asking if your childhood-self has suffered from some serious illness or trauma that people abused them physically/sexually/psychologically?","I know it can be hard to remember difficult events, but I would like to know if you have ever been abused physically or sexually as a child.",2.0,39,0.6313877105712891,0
"Thank you so much for your input. I think that you are feeling {}, would I be correct in saying that? Please feel free to correct me if not.",Would I be correct in saying that you are feeling that way?,1.0,24,0.5919710397720337,0
"I'm sorry, I must have misread the situation. How are you feeling today if you don't mind me asking, could you please select from the list below what you feel is closest to your current mood? If so please let me know by selecting it:","If you don't mind me asking, could you please select from the list below what you feel is closest to your current mood?",1.0,23,0.822677493095398,0
I understand it can be difficult. May I ask if your childhood-self feels depressed or like being a failure from time to time?,I would like to know if your childhood-self felt depressed or like a failure from time to time.,1.0,11,0.86006760597229,0
"Thank you for sharing your emotions with me, I understand it may be hard to deal with them right now. Can you tell me if it was caused by a specific event or events that you could share? Feel free to tell me openly.","It may be difficult to deal with your emotions right now, but you can tell me if it was caused by a specific event.",2.0,30,0.8027406930923462,0
"I'm sorry, that must have been hard. Would you say this event happened quite recently, or are you remembering something from the more distant past? I hope you did not suffer too much from this event.",I hope you didn't suffer too much from this event.,1.0,27,0.706115186214447,0
"I'm very sorry that you are going through this. Did you notice if there were unbearable emotions that came up from attempting protocol 9 (if you have attempted it), due to recent events? If this happened, I hope you didn't suffer too much from that exercise.","I'm sorry that you are going through this, but I hope you don't suffer too much from that exercise.",2.0,30,0.5859006643295288,0
"I'm very sorry that you are going through this. Did you notice if there were unbearable emotions that came up from attempting protocol 10 (if you have attempted it), due to past events? If this happened, I hope you didn't suffer too much from that exercise.","I'm sorry that you are going through this, but I hope you don't suffer too much from that exercise.",2.0,30,0.5800178050994873,0
"Thank you, I am sorry you're struggling right now and want to help. If it's okay, I'm going to ask a few questions to get a better understanding of what you're going through.","I'm going to ask a few questions to get a better understanding of what you're going through, if it's okay.",1.0,20,0.7788491249084473,0
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Do you think your childhood-self felt some negative attitudes from {}?","Thank you so much for sharing, I really appreciate it, I'm in tune with your emotion and we will understand how to overcome it.",2.0,12,0.7075021266937256,1
"Amazing! I am glad to hear that you are feeling positive today. I am sorry to bother you and I know it is a little bit weird, but are you interested in understanding your negative emotions you've had in the past? If you would like to proceed with our conversation, may I ask you to recall a time from your past when you had difficult emotions?","I am sorry to bother you, but are you interested in understanding your negative emotions in the past?",2.0,49,0.8227443099021912,0
"It is not easy to overcome difficult emotions. I have some tips to suggest which will help you better handle difficult events, would you like to have a look by any chance?","I have some tips to help you better handle difficult events, would you like to have a look?",1.0,15,0.6849280595779419,0
"Thank you and welcome back. Could you tell me if you are feeling better or worse after taking this protocol? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ",Can you tell me if the protocol helped you or not?,1.0,33,0.6949325799942017,0
Amazing! That’s great news. How about we try another one and see how we get on? ,We can try another one and see how it goes.,1.0,10,0.5009774565696716,0
"Not every protocol works for everyone, and that's okay, I would recommend  not giving up and trying again. Maybe we should sit down together and try another protocol that might be more beneficial to you? ","Not every protocol works for everyone, and that's okay, I would recommend not giving up and trying again.",2.0,17,0.8534277081489563,0
